sample_id,xbd_uid,disaster,disaster_type,peril,damage_label,damage_class,split,s1_pre_path,s1_post_path,s2_pre_path,s2_post_path,building_mask_path,geometry
xbd_bld_074582,hurricane-michael_00000071,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000071_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000071_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000071_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000071_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000071_mask_sim.npy,"POLYGON ((-85.62116572000521 30.188142217699557, -85.62116572000521 30.188342217699557, -85.62136572000522 30.188342217699557, -85.62136572000522 30.188142217699557, -85.62116572000521 30.188142217699557))"
xbd_bld_202710,nepal-flooding_00000433,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000433_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000433_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000433_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000433_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000433_mask_sim.npy,"POLYGON ((83.39081276580835 26.697947326415722, 83.39081276580835 26.69814732641572, 83.39061276580834 26.69814732641572, 83.39061276580834 26.697947326415722, 83.39081276580835 26.697947326415722))"
xbd_bld_202506,nepal-flooding_00000431,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000431_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000431_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000431_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000431_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000431_mask_sim.npy,"POLYGON ((83.39021728088578 26.709251874006302, 83.39021728088578 26.7094518740063, 83.39001728088577 26.7094518740063, 83.39001728088577 26.709251874006302, 83.39021728088578 26.709251874006302))"
xbd_bld_200446,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.40688060479269 26.595418057706457, 83.40688060479269 26.595618057706456, 83.40668060479268 26.595618057706456, 83.40668060479268 26.595418057706457, 83.40688060479269 26.595418057706457))"
xbd_bld_199844,nepal-flooding_00000407,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000407_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000407_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000407_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000407_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000407_mask_sim.npy,"POLYGON ((83.39355027271434 26.691099512435713, 83.39355027271434 26.691299512435712, 83.39335027271433 26.691299512435712, 83.39335027271433 26.691099512435713, 83.39355027271434 26.691099512435713))"
xbd_bld_081573,hurricane-michael_00000188,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000188_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000188_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000188_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000188_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000188_mask_sim.npy,"POLYGON ((-85.67032066787031 30.16732637521512, -85.67032066787031 30.167526375215118, -85.67052066787032 30.167526375215118, -85.67052066787032 30.16732637521512, -85.67032066787031 30.16732637521512))"
xbd_bld_072489,hurricane-michael_00000026,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000026_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000026_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000026_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000026_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000026_mask_sim.npy,"POLYGON ((-85.61925583772368 30.14482450886594, -85.61925583772368 30.14502450886594, -85.61945583772369 30.14502450886594, -85.61945583772369 30.14482450886594, -85.61925583772368 30.14482450886594))"
xbd_bld_201646,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.3808489599049 26.71795947251662, 83.3808489599049 26.718159472516618, 83.38064895990489 26.718159472516618, 83.38064895990489 26.71795947251662, 83.3808489599049 26.71795947251662))"
xbd_bld_202471,nepal-flooding_00000431,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000431_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000431_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000431_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000431_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000431_mask_sim.npy,"POLYGON ((83.38859445747963 26.706343363333218, 83.38859445747963 26.706543363333218, 83.38839445747962 26.706543363333218, 83.38839445747962 26.706343363333218, 83.38859445747963 26.706343363333218))"
xbd_bld_200537,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.38391018302191 26.630945890945462, 83.38391018302191 26.63114589094546, 83.3837101830219 26.63114589094546, 83.3837101830219 26.630945890945462, 83.38391018302191 26.630945890945462))"
xbd_bld_200523,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.38071072564044 26.629814457623286, 83.38071072564044 26.630014457623286, 83.38051072564043 26.630014457623286, 83.38051072564043 26.629814457623286, 83.38071072564044 26.629814457623286))"
xbd_bld_205191,nepal-flooding_00000466,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000466_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000466_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000466_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000466_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000466_mask_sim.npy,"POLYGON ((83.3948626080537 26.60750837871559, 83.3948626080537 26.60770837871559, 83.3946626080537 26.60770837871559, 83.3946626080537 26.60750837871559, 83.3948626080537 26.60750837871559))"
xbd_bld_171603,midwest-flooding_00000292,midwest-flooding,flooding,flood,destroyed,2,val,data/xbd_s12/s1/midwest-flooding_00000292_pre_disaster_s1.tif,data/xbd_s12/s1/midwest-flooding_00000292_post_disaster_s1.tif,data/xbd_s12/s2/midwest-flooding_00000292_pre_disaster_s2.tif,data/xbd_s12/s2/midwest-flooding_00000292_post_disaster_s2.tif,data/phase6/masks/midwest-flooding_00000292_mask_sim.npy,"POLYGON ((-96.30159666031082 36.180418896690384, -96.30159666031082 36.18061889669039, -96.30179666031083 36.18061889669039, -96.30179666031083 36.180418896690384, -96.30159666031082 36.180418896690384))"
xbd_bld_076539,hurricane-michael_00000107,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000107_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000107_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000107_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000107_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000107_mask_sim.npy,"POLYGON ((-85.61980391361054 30.23274852497997, -85.61980391361054 30.23294852497997, -85.62000391361055 30.23294852497997, -85.62000391361055 30.23274852497997, -85.61980391361054 30.23274852497997))"
xbd_bld_067677,hurricane-matthew_00000344,hurricane-matthew,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-matthew_00000344_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000344_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000344_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000344_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000344_mask_sim.npy,"POLYGON ((-74.12601377773694 18.556195702069537, -74.12601377773694 18.556395702069537, -74.12621377773695 18.556395702069537, -74.12621377773695 18.556195702069537, -74.12601377773694 18.556195702069537))"
xbd_bld_070608,hurricane-matthew_00000376,hurricane-matthew,wind,storm,destroyed,2,test,data/xbd_s12/s1/hurricane-matthew_00000376_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000376_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000376_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000376_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000376_mask_sim.npy,"POLYGON ((-74.1142551431111 18.26239778789468, -74.1142551431111 18.26259778789468, -74.1144551431111 18.26259778789468, -74.1144551431111 18.26239778789468, -74.1142551431111 18.26239778789468))"
xbd_bld_074337,hurricane-michael_00000065,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000065_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000065_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000065_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000065_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000065_mask_sim.npy,"POLYGON ((-85.65332651335645 30.216532174645682, -85.65332651335645 30.21673217464568, -85.65352651335645 30.21673217464568, -85.65352651335645 30.216532174645682, -85.65332651335645 30.216532174645682))"
xbd_bld_082535,hurricane-michael_00000198,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000198_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000198_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000198_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000198_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000198_mask_sim.npy,"POLYGON ((-85.62146717958147 30.203393661920753, -85.62146717958147 30.203593661920753, -85.62166717958148 30.203593661920753, -85.62166717958148 30.203393661920753, -85.62146717958147 30.203393661920753))"
xbd_bld_203126,nepal-flooding_00000438,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000438_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000438_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000438_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000438_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000438_mask_sim.npy,"POLYGON ((83.353358227717 26.631747659270054, 83.353358227717 26.631947659270054, 83.35315822771699 26.631947659270054, 83.35315822771699 26.631747659270054, 83.353358227717 26.631747659270054))"
xbd_bld_094775,hurricane-michael_00000401,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000401_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000401_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000401_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000401_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000401_mask_sim.npy,"POLYGON ((-85.67499645786329 30.205440681325808, -85.67499645786329 30.205640681325807, -85.6751964578633 30.205640681325807, -85.6751964578633 30.205440681325808, -85.67499645786329 30.205440681325808))"
xbd_bld_200508,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.38240991709573 26.629902057403445, 83.38240991709573 26.630102057403445, 83.38220991709572 26.630102057403445, 83.38220991709572 26.629902057403445, 83.38240991709573 26.629902057403445))"
xbd_bld_206661,nepal-flooding_00000479,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000479_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000479_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000479_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000479_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000479_mask_sim.npy,"POLYGON ((83.35312455279264 26.665792810286923, 83.35312455279264 26.665992810286923, 83.35292455279263 26.665992810286923, 83.35292455279263 26.665792810286923, 83.35312455279264 26.665792810286923))"
xbd_bld_068231,hurricane-matthew_00000345,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000345_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000345_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000345_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000345_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000345_mask_sim.npy,"POLYGON ((-74.1183312663061 18.642597354077886, -74.1183312663061 18.642797354077885, -74.1185312663061 18.642797354077885, -74.1185312663061 18.642597354077886, -74.1183312663061 18.642597354077886))"
xbd_bld_210971,nepal-flooding_00000531,nepal-flooding,flooding,flood,destroyed,2,test,data/xbd_s12/s1/nepal-flooding_00000531_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000531_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000531_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000531_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000531_mask_sim.npy,"POLYGON ((83.33127699293637 26.651780898492422, 83.33127699293637 26.651980898492422, 83.33107699293636 26.651980898492422, 83.33107699293636 26.651780898492422, 83.33127699293637 26.651780898492422))"
xbd_bld_205467,nepal-flooding_00000470,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000470_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000470_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000470_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000470_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000470_mask_sim.npy,"POLYGON ((83.38813580488369 26.617640145468826, 83.38813580488369 26.617840145468826, 83.38793580488368 26.617840145468826, 83.38793580488368 26.617640145468826, 83.38813580488369 26.617640145468826))"
xbd_bld_080958,hurricane-michael_00000180,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000180_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000180_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000180_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000180_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000180_mask_sim.npy,"POLYGON ((-85.64006041266033 30.226974931362353, -85.64006041266033 30.227174931362352, -85.64026041266034 30.227174931362352, -85.64026041266034 30.226974931362353, -85.64006041266033 30.226974931362353))"
xbd_bld_202005,nepal-flooding_00000424,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000424_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000424_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000424_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000424_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000424_mask_sim.npy,"POLYGON ((83.40185244662413 26.619620316312083, 83.40185244662413 26.619820316312083, 83.40165244662413 26.619820316312083, 83.40165244662413 26.619620316312083, 83.40185244662413 26.619620316312083))"
xbd_bld_205627,nepal-flooding_00000471,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000471_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000471_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000471_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000471_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000471_mask_sim.npy,"POLYGON ((83.40066123735338 26.59985192004177, 83.40066123735338 26.600051920041768, 83.40046123735337 26.600051920041768, 83.40046123735337 26.59985192004177, 83.40066123735338 26.59985192004177))"
xbd_bld_200308,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.4032462195834 26.592341717165695, 83.4032462195834 26.592541717165695, 83.40304621958339 26.592541717165695, 83.40304621958339 26.592341717165695, 83.4032462195834 26.592341717165695))"
xbd_bld_081193,hurricane-michael_00000182,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000182_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000182_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000182_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000182_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000182_mask_sim.npy,"POLYGON ((-85.63016944986366 30.202107499578087, -85.63016944986366 30.202307499578087, -85.63036944986366 30.202307499578087, -85.63036944986366 30.202107499578087, -85.63016944986366 30.202107499578087))"
xbd_bld_198891,nepal-flooding_00000391,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000391_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000391_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000391_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000391_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000391_mask_sim.npy,"POLYGON ((83.38063117633564 26.622253330220392, 83.38063117633564 26.62245333022039, 83.38043117633563 26.62245333022039, 83.38043117633563 26.622253330220392, 83.38063117633564 26.622253330220392))"
xbd_bld_202797,nepal-flooding_00000434,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000434_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000434_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000434_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000434_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000434_mask_sim.npy,"POLYGON ((83.39140904839012 26.70839064690743, 83.39140904839012 26.708590646907428, 83.39120904839011 26.708590646907428, 83.39120904839011 26.70839064690743, 83.39140904839012 26.70839064690743))"
